feature_vector,video_path,label
[[0.01200402 0.16282152 0.05860021 ... 0.42436323 0.09629535 0.12901507]],some_videos_sample_clips/playing tennis/AIpbFuFKKyI/clip_0007.mp4,normal
[[0.21659978 0.29438928 0.08252317 ... 0.22253226 0.0952552  0.0760361 ]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0006.mp4,normal
[[0.14655101 0.16466545 0.07478046 ... 0.05645344 0.15601544 0.23788507]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0002.mp4,normal
[[0.         0.28217086 0.10518541 ... 0.14746945 0.22570963 0.11771093]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0011.mp4,normal
[[0.0721032  0.4434556  0.08872466 ... 0.10019274 0.36814275 0.2229489 ]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0017.mp4,normal
[[0.14832115 0.5903606  0.11265752 ... 0.01718244 0.34816393 0.22392368]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0012.mp4,normal
[[0.         0.22133394 0.10531219 ... 0.06033083 0.15310991 0.17490676]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0014.mp4,normal
[[0.09244632 0.42060095 0.08688165 ... 0.018809   0.23162687 0.24691978]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0003.mp4,normal
[[0.02825997 0.34413692 0.02279355 ... 0.1761788  0.1785401  0.09106576]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0000.mp4,normal
[[0.05773142 0.41774073 0.1139877  ... 0.094706   0.24943009 0.1066674 ]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0015.mp4,normal
[[0.         0.23218317 0.18168727 ... 0.09344241 0.17945059 0.18038794]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0009.mp4,normal
[[0.14493823 0.17917867 0.15063511 ... 0.09086783 0.3331997  0.22696996]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0013.mp4,normal
[[0.29304987 0.25309265 0.         ... 0.27373236 0.08755053 0.13888864]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0010.mp4,normal
[[0.18993723 0.6285071  0.03854453 ... 0.05019904 0.22038257 0.14090979]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0001.mp4,normal
[[0.24775314 0.1998037  0.08517709 ... 0.09001846 0.21580711 0.10501952]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0004.mp4,normal
[[0.09682111 0.5451881  0.12479525 ... 0.03483641 0.08834463 0.18502703]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0016.mp4,normal
[[0.16011672 0.25655255 0.0806201  ... 0.08427975 0.08510094 0.15362303]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0005.mp4,normal
[[0.15374485 0.41589537 0.06491181 ... 0.19295739 0.31044438 0.04926732]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0008.mp4,normal
[[0.07019144 0.32943842 0.13227345 ... 0.15838805 0.30592695 0.07619551]],some_videos_sample_clips/playing tennis/NTMuDZ65qBY/clip_0007.mp4,normal
[[0.05928579 0.14909482 0.16607414 ... 0.11205059 0.38745686 0.1915336 ]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0006.mp4,normal
[[0.17700954 0.10608301 0.1538983  ... 0.03381721 0.25131437 0.20376301]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0002.mp4,normal
[[0.16917141 0.22355965 0.19658126 ... 0.02872268 0.19849339 0.08261633]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0011.mp4,normal
[[0.18323195 0.09098511 0.30465674 ... 0.07652389 0.336957   0.29091108]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0017.mp4,normal
[[0.08254935 0.         0.17164052 ... 0.08823963 0.19330497 0.        ]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0012.mp4,normal
[[0.17495702 0.0943163  0.17139827 ... 0.02620952 0.51690227 0.00810632]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0014.mp4,normal
[[0.16286035 0.20850126 0.080558   ... 0.03612608 0.54135513 0.1996365 ]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0003.mp4,normal
[[0.15772994 0.10959651 0.06078038 ... 0.07805528 0.17216145 0.2124602 ]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0000.mp4,normal
[[0.10044595 0.07355499 0.15070485 ... 0.08261704 0.18965696 0.11614221]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0015.mp4,normal
[[0.30821857 0.09928198 0.05721161 ... 0.0829642  0.32496372 0.05088544]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0009.mp4,normal
[[0.21043849 0.28229272 0.15567724 ... 0.00760857 0.31779215 0.15427668]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0013.mp4,normal
[[0.03294618 0.1876     0.10362824 ... 0.01480292 0.17181826 0.16777472]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0010.mp4,normal
[[0.09986427 0.30159652 0.08976319 ... 0.03437176 0.31729448 0.1025195 ]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0001.mp4,normal
[[0.2526267  0.19631617 0.08788588 ... 0.09905759 0.331347   0.11507841]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0004.mp4,normal
[[0.08824102 0.24683975 0.06566798 ... 0.03377872 0.12814876 0.143438  ]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0016.mp4,normal
[[0.25339854 0.1125989  0.19495152 ... 0.11665654 0.12791084 0.05010018]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0005.mp4,normal
[[0.15403293 0.32894287 0.26503006 ... 0.14498962 0.57112324 0.08429699]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0008.mp4,normal
[[0.24815615 0.12582405 0.11272561 ... 0.06887724 0.13156669 0.09598356]],some_videos_sample_clips/playing tennis/9tXQJZS9APU/clip_0007.mp4,normal
[[0.25160548 0.05394653 0.03919454 ... 0.07626326 0.19020002 0.1720414 ]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0006.mp4,normal
[[0.3191607  0.01248268 0.08598324 ... 0.42202663 0.16324902 0.08318871]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0002.mp4,normal
[[0.17796572 0.10687419 0.         ... 0.11814597 0.         0.09675577]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0011.mp4,normal
[[0.3701322  0.333325   0.10178638 ... 0.21352728 0.23669215 0.1946833 ]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0012.mp4,normal
[[0.17959847 0.1910194  0.10124961 ... 0.30761024 0.10014526 0.14098886]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0014.mp4,normal
[[0.05018139 0.13873087 0.06214399 ... 0.09727    0.11502321 0.03320062]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0003.mp4,normal
[[0.18111543 0.04607    0.04145577 ... 0.11395377 0.1804749  0.1849144 ]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0000.mp4,normal
[[0.10966416 0.20041886 0.11731727 ... 0.16037142 0.         0.0191977 ]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0009.mp4,normal
[[0.0747818  0.3108767  0.03080659 ... 0.3314798  0.21920986 0.14844781]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0013.mp4,normal
[[0.03410081 0.23279718 0.11568429 ... 0.15472612 0.1436527  0.07369634]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0010.mp4,normal
[[0.35573465 0.09737867 0.06807417 ... 0.0370602  0.3743132  0.2705885 ]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0001.mp4,normal
[[0.1630177  0.16778836 0.06761298 ... 0.15001976 0.0611554  0.07595201]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0004.mp4,normal
[[0.09624352 0.12647943 0.04530324 ... 0.1334415  0.1974272  0.14904621]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0005.mp4,normal
[[0.27037022 0.29610428 0.07259595 ... 0.3089858  0.13971233 0.17758922]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0008.mp4,normal
[[0.         0.07440033 0.2001658  ... 0.06738239 0.19653599 0.1448553 ]],some_videos_sample_clips/playing tennis/Vf_qqavWLr8/clip_0007.mp4,normal
[[0.04913564 0.03471869 0.03783878 ... 0.08359907 0.23958865 0.18928921]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0006.mp4,normal
[[0.27620932 0.10502072 0.         ... 0.09234483 0.05388338 0.12313298]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0002.mp4,normal
[[0.2642108  0.09307074 0.18638355 ... 0.15926734 0.13079934 0.12353306]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0011.mp4,normal
[[0.17028695 0.07150604 0.04418892 ... 0.10891896 0.03407585 0.1072393 ]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0012.mp4,normal
[[0.14531372 0.07330512 0.08779304 ... 0.1617535  0.2306294  0.07746875]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0014.mp4,normal
[[0.24837387 0.05238426 0.17497817 ... 0.0342197  0.40537548 0.08598553]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0003.mp4,normal
[[0.         0.24063754 0.11525543 ... 0.10223607 0.         0.03845204]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0000.mp4,normal
[[0.11250231 0.03221933 0.1408869  ... 0.26738498 0.29086128 0.15904155]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0009.mp4,normal
[[0.03733414 0.20094466 0.05543258 ... 0.12788267 0.12229269 0.16888894]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0013.mp4,normal
[[0.09101558 0.06267341 0.08912139 ... 0.15387346 0.2259395  0.09746046]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0010.mp4,normal
[[0.09210279 0.10323049 0.15241529 ... 0.14951578 0.14105423 0.04756949]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0001.mp4,normal
[[0.16885109 0.11208766 0.10736241 ... 0.10503592 0.21566407 0.12865369]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0004.mp4,normal
[[0.08271731 0.10864735 0.0847889  ... 0.04047051 0.23966801 0.21026674]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0005.mp4,normal
[[0.09374189 0.01830548 0.05816649 ... 0.2567116  0.2669487  0.22567049]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0008.mp4,normal
[[0.02918601 0.151641   0.19439878 ... 0.08200285 0.22030497 0.10743185]],some_videos_sample_clips/playing tennis/T3Q10NrKG8k/clip_0007.mp4,normal
[[0.18897852 0.22469692 0.09430754 ... 0.11463268 0.09019811 0.22065668]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0006.mp4,normal
[[0.06689494 0.18305993 0.07506497 ... 0.07090642 0.10202848 0.14692509]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0002.mp4,normal
[[0.07502559 0.05851206 0.21501116 ... 0.07124771 0.09076727 0.12663834]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0011.mp4,normal
[[0.16772014 0.1956151  0.1312957  ... 0.08921895 0.17499994 0.07572007]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0017.mp4,normal
[[0.06407481 0.41576406 0.00784251 ... 0.1354349  0.11441481 0.0874512 ]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0012.mp4,normal
[[0.10282432 0.04481054 0.16824551 ... 0.         0.16644084 0.17634825]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0014.mp4,normal
[[0.11386025 0.14448118 0.11936337 ... 0.03179045 0.06581696 0.13191922]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0003.mp4,normal
[[0.19229673 0.18232815 0.11992848 ... 0.09634997 0.07049715 0.19249147]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0000.mp4,normal
[[0.14231023 0.10907485 0.19097114 ... 0.08785015 0.1044757  0.        ]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0015.mp4,normal
[[0.10795001 0.06440324 0.06093055 ... 0.03673575 0.02492576 0.11556794]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0009.mp4,normal
[[0.16634111 0.1407244  0.16646318 ... 0.09159525 0.12161582 0.13815317]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0013.mp4,normal
[[0.0665404  0.39944473 0.02335194 ... 0.14885828 0.09847046 0.03618851]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0010.mp4,normal
[[0.08741937 0.16317697 0.09841438 ... 0.04597336 0.08192908 0.1245716 ]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0001.mp4,normal
[[0.09471139 0.1991102  0.11123063 ... 0.0798715  0.07992138 0.07726692]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0004.mp4,normal
[[0.17028199 0.05951228 0.14595412 ... 0.15038814 0.08902085 0.06764286]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0016.mp4,normal
[[0.15927193 0.10338012 0.05520269 ... 0.08139697 0.15734361 0.21045975]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0005.mp4,normal
[[0.         0.1677517  0.1148137  ... 0.09991174 0.03435708 0.20221332]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0008.mp4,normal
[[0.12080755 0.03609804 0.21970545 ... 0.1257855  0.09260525 0.09353248]],some_videos_sample_clips/playing tennis/xleS5ouTxn0/clip_0007.mp4,normal
[[0.03387406 0.2474309  0.07669568 ... 0.32494774 0.28059345 0.23005317]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0006.mp4,normal
[[0.         0.05736812 0.05497591 ... 0.173728   0.18332243 0.33609578]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0002.mp4,normal
[[0.26367995 0.17698759 0.03711067 ... 0.20482545 0.16072519 0.39934513]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0011.mp4,normal
[[0.15775405 0.18972604 0.11665441 ... 0.227697   0.16059963 0.2346952 ]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0012.mp4,normal
[[0.42940208 0.0618713  0.17886405 ... 0.6080982  0.363692   0.38455778]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0014.mp4,normal
[[0.19036497 0.28211543 0.16435786 ... 0.17174126 0.07021203 0.5443771 ]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0003.mp4,normal
[[0.27626735 0.1937909  0.10770531 ... 0.14848098 0.1054721  0.29727817]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0000.mp4,normal
[[0.24609008 0.25570914 0.04881252 ... 0.32613233 0.27283946 0.36221558]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0009.mp4,normal
[[0.20322004 0.19387896 0.09224596 ... 0.4237132  0.20226918 0.10502416]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0013.mp4,normal
[[0.18497859 0.22349139 0.2351489  ... 0.21824001 0.16075252 0.21542393]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0010.mp4,normal
[[0.14862245 0.2382369  0.09797312 ... 0.16821133 0.12190113 0.11800795]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0001.mp4,normal
[[0.27710912 0.3573309  0.1354333  ... 0.51155305 0.1807224  0.2209857 ]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0004.mp4,normal
[[0.16506554 0.20612419 0.0223188  ... 0.33942848 0.         0.3119214 ]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0005.mp4,normal
[[0.18303731 0.19801718 0.11166656 ... 0.16233902 0.24382745 0.2226171 ]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0008.mp4,normal
[[0.28129485 0.28246418 0.08014762 ... 0.22385116 0.2910101  0.5640667 ]],some_videos_sample_clips/playing tennis/7uUL8ELhnp8/clip_0007.mp4,normal
[[0.3340766  0.1643667  0.09777246 ... 0.1551941  0.22317338 0.11739045]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0006.mp4,normal
[[0.3505888  0.17658405 0.14060162 ... 0.11060724 0.08928358 0.10070925]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0002.mp4,normal
[[0.17964226 0.24891685 0.08351233 ... 0.20174895 0.         0.17125408]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0011.mp4,normal
[[0.30260798 0.2504908  0.12114217 ... 0.08536863 0.08461084 0.16427986]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0017.mp4,normal
[[0.25189257 0.22250204 0.29808572 ... 0.12807141 0.14965503 0.21067369]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0012.mp4,normal
[[0.13781713 0.29710406 0.21028732 ... 0.1892799  0.03378053 0.21427679]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0014.mp4,normal
[[0.06658127 0.13505946 0.14954145 ... 0.17017671 0.10878067 0.20597649]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0003.mp4,normal
[[0.14402859 0.08300843 0.16721752 ... 0.1175698  0.20868854 0.03267422]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0000.mp4,normal
[[0.31813312 0.10982295 0.15216672 ... 0.02240671 0.08717441 0.13307612]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0015.mp4,normal
[[0.2229301  0.05297486 0.17153691 ... 0.03830057 0.2435958  0.1905267 ]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0009.mp4,normal
[[0.18886231 0.26391423 0.15899073 ... 0.05038918 0.1925853  0.20106483]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0013.mp4,normal
[[0.41264328 0.05666599 0.04145283 ... 0.14849678 0.26686248 0.20208791]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0010.mp4,normal
[[0.         0.05409469 0.         ... 0.02406223 0.12362283 0.12071898]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0001.mp4,normal
[[0.31877223 0.         0.15205209 ... 0.04883896 0.260969   0.        ]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0004.mp4,normal
[[0.11020833 0.17489724 0.10460261 ... 0.0193785  0.17195415 0.11671933]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0016.mp4,normal
[[0.36738524 0.26681584 0.08861127 ... 0.11914348 0.17440549 0.22367804]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0005.mp4,normal
[[0.46775293 0.15435976 0.20909064 ... 0.09693086 0.11245289 0.09797455]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0008.mp4,normal
[[0.12873931 0.2832714  0.10348349 ... 0.15681069 0.13695376 0.06534312]],some_videos_sample_clips/playing tennis/mlBwlAcSfuA/clip_0007.mp4,normal
[[0.21781616 0.48328495 0.0727718  ... 0.1169812  0.45230904 0.31434593]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0006.mp4,normal
[[0.31226134 0.3608031  0.2015246  ... 0.26990026 0.18777923 0.23055373]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0002.mp4,normal
[[0.4062851  0.5011341  0.12888305 ... 0.05636934 0.31032157 0.1720085 ]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0011.mp4,normal
[[0.22094885 0.28357497 0.10564591 ... 0.11558024 0.41282612 0.06365318]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0012.mp4,normal
[[0.16322987 0.36192513 0.12141076 ... 0.13929142 0.28737622 0.08613899]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0014.mp4,normal
[[0.26312134 0.24426197 0.         ... 0.23623314 0.22011499 0.36802298]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0003.mp4,normal
[[0.1467082  0.19030523 0.05460776 ... 0.04123222 0.22303532 0.16036125]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0000.mp4,normal
[[0.249925   0.19868541 0.10906799 ... 0.2311459  0.         0.10984736]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0009.mp4,normal
[[0.07876635 0.10851679 0.18116179 ... 0.03997607 0.3000946  0.36460382]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0013.mp4,normal
[[0.24536835 0.21099563 0.05958677 ... 0.29313496 0.20181492 0.1790977 ]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0010.mp4,normal
[[0.28647506 0.32086343 0.17336115 ... 0.20407997 0.25745645 0.2639899 ]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0001.mp4,normal
[[0.21026145 0.14025915 0.05355761 ... 0.14357464 0.3108956  0.18177016]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0004.mp4,normal
[[0.18748608 0.25651821 0.04502728 ... 0.04373286 0.24458995 0.08080778]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0005.mp4,normal
[[0.15914673 0.10996802 0.09669098 ... 0.06994063 0.29520407 0.09979475]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0008.mp4,normal
[[0.2354904  0.35754344 0.03217466 ... 0.06690761 0.18308036 0.47893462]],some_videos_sample_clips/playing tennis/dxbxCH1Wcj4/clip_0007.mp4,normal
[[0.05367087 0.22295542 0.13866036 ... 0.03352148 0.09743606 0.58232015]],some_videos_sample_clips/playing tennis/sh3sHBVYkb0/clip_0006.mp4,normal
[[0.20040536 0.12261593 0.03514319 ... 0.07580032 0.22350445 0.11948152]],some_videos_sample_clips/playing tennis/sh3sHBVYkb0/clip_0002.mp4,normal
[[0.11080642 0.12827365 0.39437053 ... 0.05310422 0.09868428 0.18998805]],some_videos_sample_clips/playing tennis/sh3sHBVYkb0/clip_0011.mp4,normal
[[0.13196068 0.17427523 0.1819874  ... 0.22187825 0.09472542 0.25148532]],some_videos_sample_clips/playing tennis/sh3sHBVYkb0/clip_0012.mp4,normal
[[0.11444914 0.26739866 0.07534508 ... 0.01916936 0.06592195 0.07356953]],some_videos_sample_clips/playing tennis/sh3sHBVYkb0/clip_0014.mp4,normal
[[0.02820446 0.1583247  0.2375742  ... 0.10416359 0.20725589 0.        ]],some_videos_sample_clips/playing tennis/sh3sHBVYkb0/clip_0003.mp4,normal
